$c_start港澳$c_end
凤凰卫视,http://itv.ahau.edu.cn/hls/fhzw.m3u8
CNN_Indonesia,tvbus://6MMXDrFzN19HxJ9in663RWYgJqGx29DvKtfUdYEENvNobLdw6X8WhJQ6uPtBE
迪士尼,tvbus://5kZ8i4ftZm6b3DroFWmRPREjDQiyuxkwSCc69bE4xafAyWXXUpLncR3sCjCJX
卡通频道,tvbus://6cCTwbYLkkx5vSHmZ1fTVb7rrbo5XRcaWbtNuUTTpSHFxsqPD6KyZuEHESnZz
MOMO亲子,tvbus://5X5Hd9WdA5SySjWsbASTc8rbcxfcYewnPnvy59KegMAhWFrA16sHebm9L8Xqn
东森幼幼,tvbus://6QCZY2EVkFP5ebQcSLx9Bn1GJ95zvxkQDW1ia3fy6gQZETKgvBh1yXLtYaZnd
龙华动画,tvbus://61YbuC57vn89TinNh2chcuyhwV1QVQCiNwKLMsrzLiJTKNCry5iJRZGS7yQWb
BOOMERANG,tvbus://8YuJE9sdG8s4GS6QobPiDT6Y62DUJnEagvdHL5MJdig5KMmuGF
小太阳,tvbus://6LktFjSSxNajgkUMFiNyQ5929UGv7otwbF7NYuVfCsDzQy9CxRQDdTyJYcYmJ
nick jr(English),tvbus://5zHPzU324J3guXpHAuUB3YnfR7KTBQxj5bcp4Da8iyYJDHJDhnrGAeCCeX9Tx
CCTV14,tvbus://5NxwVkYSFdoYgSCP6VjdGFQjnQYqxxYyuPHSVrssuxsshgtZ7A5ycbkhM5hjA
CARTOON-NETWORK,tvbus://5MfVkmm57UdPxJTbB8a7Hu4i2iU2LmFfRAitXmDQ2MZLvA7LBfRh5eWBDR8z8
DISNEY-CHANNEL,tvbus://6CHkCNLd6UXCWGDpmAgTWbfz5CCir4b985gBFCiv92WfiQZS56GZ7CfGMStoJ
DISNEY-JR,tvbus://6RAfsiZWHxuf4JaGZjCwGPABh21wi2JNfCrg1DTQq8ZRvSwXpunspprobXedM
DISNEY-XD,tvbus://6MLyERpCximr7CUWGbujcxu8edSVk4tPeCA2nYmqECi5kfTfcHWjE9Qrhkz5u
DIYNETWORK,tvbus://69rEf1HTzjKB5nCvg7vrYRe1LQdJBpbpFpPsNMuzmoqUwPnKxwVHMT1BS9Km2
Disney_JR,tvbus://5YHwghNNK1KAiXb47sbDT6XeLighHmSGqALZWZX1kygLJ1A3ctD6VZm7g6CqP
DISNEY_XD|HD,tvbus://5oT7giJujzA7oWqXMkzwHz1NtvNgaDkg8S6rXQMrmCBSXHRE9xZSuHMpvPjvo
DISNEY_JR|HD,tvbus://5coez2C41dWwXDWVnJneD11c5Xj5qqQodBHgzvHwLsgfvQ8mBi7SDs9ou2Ntw

$c_start马新$c_end
Drama Sangat,tvbus://6HGzP5kU6fKUDbV1nNMaCqFjpA2uE3U4xh5EjdAoU1agwMQnCryQkLD5xboCF
Drama Sangat线路二,p4p://livefccs.looktvb.com:16888/5f48b69b0002de750ec689f40c0f89e8
WARNA线路二,p4p://livefccs.looktvb.com:16888/5f48ba76000a56780ed59b55f7857693
WARNA,tvbus://6DP2zC8zfpj7qRFtRowFTyj8DvGJTgb9m17iJ522n85QFjsF4H7oLFU3pMwtV
卫视卡式台,tvbus://5XASRw3ac7CzLwLsAMqbESqBHmdXNWixfXTVw7BTiEs14NfUKD5metCuQNXZm
卫视卡式台线路二,p4p://livefccs.looktvb.com:16888/5f48b72900025a730ec8b48220b36a49
okey线路二,p4p://livefccs.looktvb.com:16888/5f48b7e3000cc30b0ecb8dbc6e18560b
BES线路二,p4p://livefccs.looktvb.com:16888/5f48b760000700a50ec98c8be0360989
SURIA线路二,p4p://livefccs.looktvb.com:16888/5f48a5920000d98f0e83fe475674c7f2
NTV7线路二,p4p://livefccs.looktvb.com:16888/5f460143000baf1404322c756cfa8c24
爱奇艺线路二,p4p://livefccs.looktvb.com:16888/5f46002400016c51042dc8bd60f35935
OKEY,tvbus://6Rx8NSXLxzTk8sy84z688ZUqbHv76seQGBi2MjmynSwSVMQ4YcWGGYef35Wbo
BES,tvbus://6EQJ2k96w4Pn3ZPuy6KVDVdU2zrG52j1CrBcgqw8sZCMuD6LPq4E2ZjLtnTHC
SURIA,tvbus://6VU5zRuQY8t38cmETx8iMHVxiFmU46m6tZ44ij1VR84GsYon3A8NcUc1TEHnL
AEC二,tvbus://5Kvp549VCkiqZ2rGEgubPevAhQ4KtMaNf7tPb9VM4vfWtmLQa7wV2NZ71bpJq
AEC线路二,p4p://livefccs.looktvb.com:16888/5f45ffd00004f729042c81851ab49b02
AEC线路二,p4p://livefccs.looktvb.com:16888/5f3fb6ca000278f30a8d537456c289c3
AEC三,tvbus://6L2keFB3TzqTqR4Y3b3jgqTG2V4yPYSs6tbPp2tv1rjx8njTRyi6Dumq26Ehe
Alhijrah线路二,p4p://livefccs.looktvb.com:16888/5f45ffea000669a0042ce774f63dd9e3
GOSHOP线路二,p4p://livefccs.looktvb.com:16888/5f48c28c000cd4e80ef531e96d5942c5
vasantham线路二,p4p://livefccs.looktvb.com:16888/5f48b89e000a6fac0ece679c0fce88a4
双星线路二,p4p://livefccs.looktvb.com:16888/5f45ffd200046afe042c89319f5ad7af
NTV7,tvbus://5kn41Lpr589iZMwYw2rT1qvUXoNSLqvgYBv135SU5ALatmAmvMNyE3QwPnbkW
爱奇艺,tvbus://66FRpocmtD6gMwzcvdFBh66GfamAqyNA5s1b9FrEKnuUnjQXsQn7zs6YAR55g
AEC,tvbus://6hceEo3SMnTG5m7CG2ZakyWbfgG1ZmtNukkaE8mSpCNrnmf3EVovACCdyEUN3
Alhijrah,tvbus://5duWY86ouANfiK2sm7Cr1mShosPPFDa6pZ1jXEe9xJ5DUCtKxXwcqyjsN81vq
GO_SHOP,tvbus://7AHhtnU33eS27KxvmARSWCM3JUD6W2h6JWWiS7fZ3dM2arbAN4
VAS,tvbus://5dWryauMGrMkazdn1cZAHahyASB5XakBCkzkruwiLitNe4UhcF64kdSmVHqCP
双星,tvbus://65KFzmeNPHWa91jTcsym8egA3XAiavnD5Ak1NJ2iiHNhKxC2AY7Gz47q6MyDj
全佳,tvbus://61XJ6FKo7WXX8qmJTjsiy31pFaDLPCpUvGJXiRinmDa7TPnRJJgr7NTxh2J4m
全佳线路二,p4p://livefccs.looktvb.com:16888/5f45ffd600031f88042c987c130b1853
华丽,tvbus://6gsunidCw9zw1XxAhtwAGEXRyfKxSVspS6yBTMGszT9gAHdi3sitETJwNobCF
华丽线路二,p4p://livefccs.looktvb.com:16888/5f45fff1000823e9042d033da06f8fc5
天映頻道,tvbus://5gWRwQczZURAdQBNVt6KhaJZWfWYrQ4PzKM3VymWpSEBm9wVsnVHUsHT2d88o
天映频道线路二,p4p://livefccs.looktvb.com:16888/5f460023000982e5042dc6e7cd7e8f56
小太阳线路二,p4p://livefccs.looktvb.com:16888/5f45ffda000800ba042ca95cd49264d9
小太阳,tvbus://6LktFjSSxNajgkUMFiNyQ5929UGv7otwbF7NYuVfCsDzQy9CxRQDdTyJYcYmJ
Channel News Asia,tvbus://6dr6ak7rDN59qs8j7GzSzPeiZXKQg38UbbdQJVKszQeycSNpsz2rmGpM363oP
欢喜线路二,p4p://livefccs.looktvb.com:16888/5f45ffda000f3231042cab341e133917
欢喜,tvbus://6Gv4wn3XhVm449Z2Qc9Dip7j2WQYWW1ZjWoGGKiv9NRQNpGKgDEYEYtWmJJC6
AOD线路二,p4p://livefccs.looktvb.com:16888/5f45ffdc000c8a29042cb256c726afc8
AOD,tvbus://62NNnEntcG5Uev4mzo8NPmozm3g5Lpa6vVrfq7CbNyKQfSLgsy54PQaS6sgyY
HD5线路二,p4p://livefccs.looktvb.com:16888/5f460145000a6d41043233f351beee3a
channel 5,tvbus://5vh5AYEgpLtBT8zc4qWXZs4qdikuMajtWoh22J7XbgbHt26s1mxnAbfc8b5TA
Channel 8,tvbus://65xso2Veq1GffYRnyi4BPPtexdhXtwf8dqRJnpyJYwaGqSSsqahAt2mV4zofh
Channel U,tvbus://6C4PGkpCggL8GC7MyxfxsUop6Jd4nMsvG28j16JQtuhdbQjMyFED4Js51RYvW
HD8线路二,p4p://livefccs.looktvb.com:16888/5f46014600026331043235cc16402045
HDU线路二,p4p://livefccs.looktvb.com:16888/5f46014600099694043237a4cd2894bb
CJ_WOW_SHOP,tvbus://62MP3H8s14hxZyHKKwjMvp9VECkPXMKnhmB5THktUGZrwoJfJV88vA9GV63hz
TVAH,tvbus://5osTjyvbgGNPTPZEyY7vRPHz7DeX4DWiBFJdUngZm7qtJwfD5WNCKkj71sL1b
CJ WOW SHOP线路二,p4p://livefccs.looktvb.com:16888/5f48b8100002dbe70ecc3afb3c34d206
TVAH线路二,p4p://livefccs.looktvb.com:16888/5f48bb05000be6b90ed7ca5486e68d86
awani,tvbus://5YixKGcXy9WpxvvQXSeW12ZTX14gh9RdwhaPDW7tbvMMAjFsuXc565dtVh95B
awani,p4p://livefccs.looktvb.com:16888/5f48c1d3000f252d0ef25fd8dfc264c7

Bernama News Channel,tvbus://5poYVhRQLe61qxaWvhaJ5RRSTWWNyzZ3UzP7ZPD7Z5S5SHoNYD8LgjDWu1VtU
awani线路二,p4p://livefccs.looktvb.com:16888/5f48bb590004d10e0ed910a3c73432fc
BNC线路二,p4p://livefccs.looktvb.com:16888/5f45ffe9000e756b042ce59bbf6319a1
TV1线路二,p4p://livefccs.looktvb.com:16888/5f4601420000a7c7043225bb5b348ec8
tv1,tvbus://6e4hEeMVvASd7JKXXCLo9JU65A2ns8Dj3CZ4tQo95FCtRnks8euKBifTk513z
tv2,tvbus://6RYDsoHodF94frXYaSTyfydVzfyYx4N8PjEipXRxsorENxbFZY9FowtGPZurF
tv3,tvbus://5MBHfstHRxv4veqrkdkishHpfvuW2hMdL954y4yaMz77pTH7HsqkGFFu1ZAbv
tv9,tvbus://6B4apWva1Y8xJMNogtf6KGz2ud9k9MMyL5SaTL7nQe2GNsbpm8AoCPQY2FLzL
TV2线路二,p4p://livefccs.looktvb.com:16888/5f460142000af9ba0432285fbb911e82
TV3线路二,p4p://livefccs.looktvb.com:16888/5f4601430002ef1804322a38ed3b6c72
TV9线路二,p4p://livefccs.looktvb.com:16888/5f4601450003353e0432321a1ce4b933
tv8线路二,p4p://livefccs.looktvb.com:16888/5f460144000b3ff004323041a02ff591
TV8,tvbus://68tToF9dmdwyVaq37iG6MLZZAJEFaxww3j51VwHXZxHYZekVfa84VkMcdVj7k
WWE线路二,p4p://livefccs.looktvb.com:16888/5f460147000188230432397c96ff141c
RTMsportHD线路二,p4p://livefccs.looktvb.com:16888/5f48bc07000ec4f80edbbae0b3e2dc8c
WWE,tvbus://69jvf5kMznUvkAByoJzjszmeEKiXzzgP1JXWLHUqwH9DZJUEqxQ2NbpwzyvE3
RTMsportHD,tvbus://5ejKRPmNukEhWXWe2bnuafe5hqL5a5Mb1UCc1SWy8jrXwYrHs9kfYJTREQECC
ASSP1,tvbus://5WqJVQRnFRL3iU8XdjNDMyJdzqEAkBZRZ4DfEfCAZsGSai7up7seDMGDccT7H
ASSP2,tvbus://6beEjL8WJkEmP9EL9fTDumDSMtQsbCTTXESHcH2z2xYd1Am2FPViuUYL9MXWU
ASSP3,tvbus://66YsnCwdo8dZ2CU4WaFDoRuFhws6EqMrvj9RvzaR7BqYjHQP6BupHpWgS6vTK
ASSP4,tvbus://64c3y33FyTEPFJ6Y9vXci8KGyBNDV1mZ2hA8dfx1oqxFZEhGo1eGuRMiBxEm9
ASSP1线路二,p4p://livefccs.looktvb.com:16888/5f45ffcc000d5735042c740a5503abc5
ASSP2线路二,p4p://livefccs.looktvb.com:16888/5f45ffce00034f5f042c7949b106f35e
ASSP3线路二,p4p://livefccs.looktvb.com:16888/5f45ffce000c0b85042c7b854893143a
ASSP4线路二,p4p://livefccs.looktvb.com:16888/5f45ffcf000cece3042c7fa7cea6fea9
prima,tvbus://66kUm4p9KFfmXfFCg9j1wy74ETapsKVRWBW5VbcLfZ3Cm9qGD3e89j3c3ARfH
ria,tvbus://6Je2dBf75zm7QGGuVttkfxcbN5XuJUnio6QmP6XEPDKkVMqCckDSg8DujTFXR
prima线路二,p4p://livefccs.looktvb.com:16888/5f48c232000ab46c0ef3d1cd120a28f8
ria线路二,p4p://livefccs.looktvb.com:16888/5f48c260000ef1c80ef48693e2074e7c
GO SHOP(中文),tvbus://6GTHDW3tiyfhMXVSbyrovtjyYdvvCXQ6WEZa4r441MqwDTiaNrQRedsvYKnNw
GO_SHOP线路二,p4p://livefccs.looktvb.com:16888/5f48c2c0000453150ef5fadb66ab30cd
TELETOON_Asia,tvbus://8Vn63mSjXjV7eEaM8n7MaqoqCfsSvEhiqgFu43Naq9g1icn53q
CNN-NEWS,tvbus://6JmKZvKEkZx9kjh44UnbhZ7yQrJMChUf1RCxiBUWLLjDqHBaniGyCLTnybHXh
CARTOON-NETWORK,tvbus://5MfVkmm57UdPxJTbB8a7Hu4i2iU2LmFfRAitXmDQ2MZLvA7LBfRh5eWBDR8z8
DISNEY-CHANNEL,tvbus://6CHkCNLd6UXCWGDpmAgTWbfz5CCir4b985gBFCiv92WfiQZS56GZ7CfGMStoJ
DISNEY-JR,tvbus://6RAfsiZWHxuf4JaGZjCwGPABh21wi2JNfCrg1DTQq8ZRvSwXpunspprobXedM
DISNEY-XD,tvbus://6MLyERpCximr7CUWGbujcxu8edSVk4tPeCA2nYmqECi5kfTfcHWjE9Qrhkz5u
Disney_JR,tvbus://5YHwghNNK1KAiXb47sbDT6XeLighHmSGqALZWZX1kygLJ1A3ctD6VZm7g6CqP
DISNEY_XD|HD,tvbus://5oT7giJujzA7oWqXMkzwHz1NtvNgaDkg8S6rXQMrmCBSXHRE9xZSuHMpvPjvo
DISNEY_JR|HD,tvbus://5coez2C41dWwXDWVnJneD11c5Xj5qqQodBHgzvHwLsgfvQ8mBi7SDs9ou2Ntw
HBO_HD,tvbus://5g7NaB7D2Ro6A1q6kHELAdczsLhfbhEFfwnXM3UR3Qu5zhjxwzchXvkRVrgxX
FOX_HD,tvbus://6Hn97tQ34VLtKdp8cafQBctQdyxDW7gN8FviCzR3YcXZnhbBNhjXgjL7zdHhi
FOX_Movies,tvbus://5TCPkxa6rnkQoAeYRF52jR9mqqdCx6BNeAuKNmwAezef3xrxBvLqNfkG4JtAH
FOX_Life,tvbus://5xSJeD2W56Ubh3CfyFdqJczPNQUURPTs4f5iEzRpLBp9ZhmYCm2kLMcH9jwJS
FOX_Action_Movies_HD,tvbus://6E1nceb7yUvewmwy2onEPyJ5T7bQTaJSV3iUUBrAcdoJrLE9bj6G96EvgzkEJ
Trans_7,tvbus://63U64RrYVGBjEHNkgn74rTLvLSFYjfbEJcyrwRG2w1256tCAh8HNzbi4XRHoQ
Trans_TV,tvbus://6hJYy7tDNyGCXbfigjUPrwmAw9jbu9tesWFi1XirZ8mgnuBikZxVDe7U6jJCb
SCTV,tvbus://5omUZDzrfRmkMGGKSvn8eCUdNQwhBLTGQGYpamgsLUgvS1EcC4augQFMgxvvd
Indosiar,tvbus://5MZe2FAeC5EsLadw8nEHFYctoz3B76gdU6eHJ7Eur5Fj9saXmt9DiCCnF5oBu
ANTV,tvbus://5p7V27iS7T5kzHdQQb3k4b8BWptbmunPMkdAELXuq2cYQmPDMcWxMyUULDYJf
Berita_Satu_News,tvbus://5qsqWURSGapweRQ82QDzNWVgdvPqCfcvVyF5bSBVid9h5mpEPJ64ppoR4Prbv
TV_ONE,tvbus://6GY6hTFbUXfjC2aXjoJapQY7q48Gvxr8DByfN8oDpgMuHKbRZT1CprCe7VVcr
Kompas_TV,tvbus://6ixpVkRzHHJdYGyhvSAb6KmxdpyQn7b7oBezozJyBtnVv1JppoZCCKsFR4j6G
Metro_TV,tvbus://5NKrmWLzVjYiPueKMSr77E7uoPkArovwViknzPNfAYeXMAjEzQKSwE5z7RzRc
CNN_Indonesia,tvbus://6MMXDrFzN19HxJ9in663RWYgJqGx29DvKtfUdYEENvNobLdw6X8WhJQ6uPtBE
Star_Chinese_Movies_HD,tvbus://5oenhnghCPGAatNceeDsJz7JgQU3nohRqByjK4mofkt5BAwg14zrxvW9DkXWQ
Waku_Waku_Japan,tvbus://6FvygsEHnZgMxxhQRLQVxWYwM53dCPMMbwk8xzdci1L2MEUeM3FsZ3aW1kAoU
National_Geographic_Channel_HD,tvbus://5XisRcapXu4nAHj8KreveFP1L9onShtgEbndRy3mtuc6uLdkrt9pscnPgTAqT
National_Geographic_Wild_HD,tvbus://5qpiu44Nif4zZw6Hk7yGNYwzczXu3SwXz3iqNeft31tcK3pk3kShPdQHrqQUN
Animax,tvbus://5uoCKeuWTjVa6aY3dHgCe2fTf9AzsPfGpZJ1a59XBFZGxfdwUGS4vPhKzTT2H
AXN,tvbus://5xyMGYHzUAWxhDzBftqg5ALUJJANKoZTnPg6f8TB7K1MRNFMQH8pueDmGie7w
Sony_ONE,tvbus://6dTR9f5smQNUxMTy9N5iRsSykdC58na7fK1CQBj3T8jCHbGBdDpT6PCgiqwyo
Celestial_Movies,tvbus://5uA3Q5VhG7bfQiSsHq7q3GmCQ2FW7NYt5RvfZL7gpvD1W1SFtSAHxi3osTH4v
K_plus,tvbus://5dKFzZ9CuPTFL6ZyWFspETr9h94pkokZcemREBtGDzvKySmCLpzbaptYXND6M
NET_TV_HD,tvbus://86M38k6iMV1VCuHMxxHbwauBjH6LZGvbmMb2kSvHUrCTZhMqco
KIX,tvbus://5pbjjt9rwu6Y3WEGT7jkBZb8xgLFVDfGmqThLudHBGSouMXgoivDHFu8pM8xD
TVRI,tvbus://5nHtkB1y2ke44tsCPWCuSbCQNvVyq1bMeHGKQtcSSPCFqoZGGJ9XgERXcNSAc
Rajawali_TV,tvbus://6dJGWeKmPXc38kARAW2n3xn1ZrfhhsBEjkxtyFTGhUjLVAJohDTea38N25JQ6
HBO Hits,tvbus://5ssqUAyqhEVjtqecZoLxBPxLziDmQGtDzGGjBqPdJxodN6auStKR4uU6t44C6
HBO Family,tvbus://5KVqLdyQoeZ7eC5YDD9KcncZCv8ra9LE39Z6B2yQQ6tmvR4ygDgfSLktQQoBY
HBO Signature,tvbus://5ga6mpRoDeYUf76t9BrkFqAEPuMW9nK8WRzm4GTWHYrMqaVf9hVQAR44FLZAY
TLC,tvbus://5tPdUqjvz49gip2aJVZSKhkmUq4R6DnQdV3oAsdXVHyoA4egfj1MZba4pqMEe
AFC,tvbus://5bt8GdWfz7CoBFt6bKyk8V1sa5QTTH8sSWty9bt9hcWQ2ERWovGiH284MWRbX
LifeTime,tvbus://5gaNcVq2rh644s1JWSdhTS8EiABmUsq1vannXKfiCatMHBBNTzjgm38up1PZA
Warner TV,tvbus://6PojYEAsLLARcQSHri4j7YQi99uMZaTPyBdvB5ZQT4cAdninLbDSdzCFEppWt
DAAI-TV,tvbus://6Z33ainxXJd3tsoBC7w2zVE34AHLVeFDZZj4PZz5pcQn2oFEy3w1rcty57Ktt
Bali-TV,tvbus://6PVEgJsnj9S6Atc9TVkU7CitoS6Ef5i3tid3U22Gm627WtfpEoxi9ovyLW3zX
Jak-TV,tvbus://6cc7yZ1PCAPx8ZtNAo6LQHkKog3FpFFoCEB7LcrzsDUrgUz9hSvQvoGwHJJAT


$c_startJapan$c_end
NHK総合-大坂,tvbus://61EgTy58KnWL1wAh94Y6DKmV1FUkGB4a3CLn18sadyXxUa2rsHPSKXpH9C3d8
J SPORTS 1,tvbus://5P19YaVCrBTdG3hSy3AuRC6dzuRFWCEvP9UHtjdCxzvQqyiQ5pDYtbMS6NUca
J SPORTS 2,tvbus://5pQD24S4466A139yM6y3fPrBkPdV7chyhEJ8y4bXbX2Qv9JEGHAdMHRCx3CDE
J SPORTS 3,tvbus://6dADDkTGu2oiwREWcP93w5nGscSVfZjaXEBA5dAC92XEevHjPSqYrY3XL6ST4
J SPORTS 4,tvbus://5xJS5QV17qfubUQRDmcme8wzU8EAigZtZeFsDgxcMKwxDVSztergMkL7PwGxz
ミュージックジャパンTV,tvbus://6SFSB9fvS9GLPpKFBuQ9SpFYUfZMLyra7AcgsPrR51J1wC8Dtjo7sBjjdD6f6
BS-TBS,tvbus://5gh259optrD1EMuKuAVccrCAiVG7aX758GgbxHej7aCqzRYhYjv41jjkh9UNc
テレビ大坂,tvbus://5QMZZKm4JCaQPxdj86htN55qsGoCALfwHBvCGtfcU7QsRoEJmk6y5My9hM1Ax
NHK-World,tvbus://6fJBEHjG9AZwVERMRNof5rLB6Xy2efAmuSadSCc3pG6TSeHgvDrAp8curWfBE

$c_startKorea$c_end
KBS1,http://live.yingtaotvapp.com/KBS1/index.m3u8
KBS1,http://live2.abcdsky.com:1935/live/KBS1/playlist.m3u8
KBS1,http://45.125.59.185:8080/IPTV/KBS/11.php
KBS1,http://8.ykwlm.sinaapp.com/han3.php?id=0
KBS1,http://8.ykwlm.sinaapp.com/han1.php?id=0
KBS1,http://live.yingtaotvapp.com/KBS1/index.m3u8
KBS1,http://8.ykwlm.sinaapp.com/han.php?id=0
KBS1,http://8.ykwlm.sinaapp.com/han.php?id=20
KBS1,http://soc.inpro.xyz/kr.php?id=11
KBS2,http://live2.abcdsky.com:1935/live/KBS2/playlist.m3u8
KBS2,http://live.yingtaotvapp.com/KBS2/index.m3u8
KBS2,http://45.125.59.185:8080/IPTV/KBS/12.php
KBS2,http://8.ykwlm.sinaapp.com/han3.php?id=1
KBS2,http://8.ykwlm.sinaapp.com/han1.php?id=1
KBS2,http://live.yingtaotvapp.com/KBS2/index.m3u8
KBS2,http://8.ykwlm.sinaapp.com/han.php?id=1
KBS2,http://8.ykwlm.sinaapp.com/han.php?id=21
KBS2,http://soc.inpro.xyz/kr.php?id=12
MBC,http://live.yingtaotvapp.com/MBC/index.m3u8
MBC,http://live2.abcdsky.com:1935/live/MBC/playlist.m3u8
MBC,http://45.125.59.188:8080/IPTV/mbc/6.php
MBC,http://8.ykwlm.sinaapp.com/han1.php?id=3
MBC,http://live.yingtaotvapp.com/MBC/index.m3u8
MBC,http://8.ykwlm.sinaapp.com/han.php?id=2
MBC,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
MBC,https://5e78e0fa4379e.streamlock.net/rud08ska01mbc/Jmbc001/playlist.m3u8
MBC,rtmp://vod.mpmbc.co.kr:1935/live/encoder-tv
MBC,https://5e04aba713813.streamlock.net/live/livetv/playlist.m3u8
MBC,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
MBC,http://211.54.140.36/hdmi
MBC,http://live1.abcdsky.com:1935/live/MBC/playlist.m3u8
MBC,http://live2.abcdsky.com:1935/live/MBC/playlist.m3u8
MBC,http://live.yingtaotvapp.com/MBC/index.m3u8
MBC,http://112.84.104.209:8000/hls/1003/index.m3u8?

ts=1600676886109&nonce=JihZwMeCOR5eZ6XVMn9k&key=2713b97eb1a89094ae7220085b00da01
SBS,http://live2.abcdsky.com:1935/live/SBS/playlist.m3u8
SBS,http://live.yingtaotvapp.com/SBS/index.m3u8
SBS,http://8.ykwlm.sinaapp.com/han1.php?id=2
SBS,http://live.yingtaotvapp.com/SBS/index.m3u8
SBS,http://1.ykwlm.applinzi.com/sbs11.php?id=01
SBS,http://1.245.74.5:1935/live/tv/.m3u8
SBS,rtmp://smart.igtb.co.kr/live/stream.sdp
SBS,http://59.25.202.81:1935/live/UBCstream/playlist.m3u8
SBS,http://live2.abcdsky.com:1935/live/SBS/playlist.m3u8
SBS,http://live1.abcdsky.com:1935/live/SBS/playlist.m3u8
SBS,http://live.yingtaotvapp.com/SBS/index.m3u8
SBS,http://42.7.26.144:8000/hls/1004/index.m3u8?ts=1600676903631&nonce=XghU30X2dJMg4yScVpkR&key=cd28b08f5883d4fa278158cf95c87043
TV조선,http://live.yingtaotvapp.com/74/index.m3u8
TV조선,http://live.yingtaotvapp.com/74/index.m3u8
TV조선,http://8.ykwlm.sinaapp.com/han1.php?id=8
TV조선,http://211.245.55.198:1024/m2u/239.192.50.3:49220
TV조선,http://live.chosun.gscdn.com/live/tvchosun1.stream/playlist.m3u8
TV조선,http://live2.abcdsky.com:1935/live/TVCX/playlist.m3u8
TV조선,http://live1.abcdsky.com:1935/live/TVCX/playlist.m3u8
TV조선,http://live.yingtaotvapp.com/74/index.m3u8
TV조선,http://112.84.104.209:8000/hls/1009/index.m3u8?

ts=1600676991811&nonce=uVB3XCKds5CCF3XJZZlk&key=18832929c9f85ce50c2e60d403f1b58b
MBN,http://live.yingtaotvapp.com/MBN/index.m3u8
MBN,http://live.yingtaotvapp.com/MBN/index.m3u8
MBN,http://8.ykwlm.sinaapp.com/han1.php?id=6
MBN,rtmp://origin.flive.skcdn.com/mbn-auth1/1000k
MBN,http://live2.abcdsky.com:1935/live/MBN/playlist.m3u8
MBN,http://live1.abcdsky.com:1935/live/MBN/playlist.m3u8
MBN,http://live.yingtaotvapp.com/MBN/index.m3u8
MBN,http://112.84.104.209:8000/hls/1008/index.m3u8?

ts=1600676975896&nonce=cyhLrjdjXyyLymYY6DGS&key=807c46fa08c32d3c345978f604532aca
MBN,rtmp://origin.flive.skcdn.com:1935ㅁ/mbn-auth1/_definst_/1000k  
MBN,p2p://fccsovh.pvbox.live:18912/5b140a0a000dc9492ccbee456f16c169.ts 
cts,http://live.yingtaotvapp.com/cts/index.m3u8
JTBC,http://live.yingtaotvapp.com/JTBC/index.m3u8
JTBC,http://8.ykwlm.sinaapp.com/han1.php?id=5
JTBC,http://live2.abcdsky.com:1935/live/JTBC/playlist.m3u8
JTBC,http://live1.abcdsky.com:1935/live/JTBC/playlist.m3u8
JTBC,http://live.yingtaotvapp.com/JTBC/index.m3u8

JTBC,http://112.84.104.209:8000/hls/1006/index.m3u8?

ts=1600676937599&nonce=inz1Nu15vwYyNxsqk1qK&key=e339139f74d5bee41dafbee394f17725
JTBCGolf,http://live.yingtaotvapp.com/JTBCGolf/index.m3u8
inte,http://live.yingtaotvapp.com/inte/index.m3u8
tconvers,http://live.yingtaotvapp.com/tconvers/index.m3u8
tconvers,http://live.yingtaotvapp.com/tconvers/index.m3u8
tconvers,http://8.ykwlm.sinaapp.com/han1.php?id=23
2tv,http://live.yingtaotvapp.com/2tv/index.m3u8
MBCr,http://live.yingtaotvapp.com/MBCr/index.m3u8
OBS,http://live.yingtaotvapp.com/OBS/index.m3u8
OBS,http://59.47.143.70:65082/TV0125?AuthInfo=
OBS,http://8.ykwlm.sinaapp.com/han1.php?id=33
OBS,http://live.yingtaotvapp.com/OBS/index.m3u8
FTV,http://live.yingtaotvapp.com/FTV/index.m3u8
FTV,http://218.236.58.185:1935/FTVLIVE_MOBILE/Stream_mobile/playlist.m3u8
FTV,http://live.yingtaotvapp.com/FTV/index.m3u8
FTV,http://42.7.26.144:8000/hls/1029/index.m3u8?ts=1600677267849&nonce=6ZvPfGdYAlGhau51CEUB&key=902cfde6fc76e37a53b7e6d1f1c9ca48
Mplex,http://live.yingtaotvapp.com/Mplex/index.m3u8
bandao,http://live.yingtaotvapp.com/bandao/index.m3u8
nhkworld,http://live.yingtaotvapp.com/nhkworld/index.m3u8
CNTV,http://live.yingtaotvapp.com/CNTV/index.m3u8
ebse,http://live.yingtaotvapp.com/ebse/index.m3u8
SBS100,http://live.yingtaotvapp.com/SBS100/index.m3u8
25,http://live.yingtaotvapp.com/25/index.m3u8
YTN,http://live.yingtaotvapp.com/YTN/index.m3u8
YTN,http://live.yingtaotvapp.com/YTN/index.m3u8
YTN,http://8.ykwlm.sinaapp.com/han1.php?id=9
OCN,http://live.yingtaotvapp.com/OCN/index.m3u8
OCN,http://live.yingtaotvapp.com/OCN/index.m3u8
OCN,http://8.ykwlm.sinaapp.com/han1.php?id=18
MBCevery1,http://live.yingtaotvapp.com/MBCevery1/index.m3u8
MBCevery1,http://live.yingtaotvapp.com/MBCevery1/index.m3u8
